<date:hour:url>,Total Event_count
2019-09-13:18:http://example.com/?url=058,1
2019-09-13:18:http://example.com/?url=060,6
2019-09-13:18:http://example.com/?url=061,5
2019-09-13:18:http://example.com/?url=062,1
2019-09-13:18:http://example.com/?url=063,5
2019-09-13:18:http://example.com/?url=064,4
2019-09-13:18:http://example.com/?url=065,3
2019-09-13:18:http://example.com/?url=066,2
2019-09-13:18:http://example.com/?url=067,3
2019-09-13:18:http://example.com/?url=068,4
2019-09-13:18:http://example.com/?url=069,4
2019-09-13:18:http://example.com/?url=070,1
2019-09-13:18:http://example.com/?url=071,4
2019-09-13:18:http://example.com/?url=072,4
2019-09-13:18:http://example.com/?url=073,4
2019-09-13:18:http://example.com/?url=074,2
2019-09-13:18:http://example.com/?url=075,3
2019-09-13:18:http://example.com/?url=076,4
2019-09-13:18:http://example.com/?url=077,5
2019-09-13:18:http://example.com/?url=078,5
2019-09-13:18:http://example.com/?url=079,3
2019-09-13:18:http://example.com/?url=080,3
2019-09-13:18:http://example.com/?url=081,1
2019-09-13:18:http://example.com/?url=082,5
2019-09-13:18:http://example.com/?url=083,8
2019-09-13:18:http://example.com/?url=084,5
2019-09-13:18:http://example.com/?url=085,3
2019-09-13:18:http://example.com/?url=086,5
2019-09-13:18:http://example.com/?url=087,2
2019-09-13:18:http://example.com/?url=088,2
2019-09-13:18:http://example.com/?url=089,3
2019-09-13:18:http://example.com/?url=090,8
2019-09-13:18:http://example.com/?url=091,1
2019-09-13:18:http://example.com/?url=092,1
2019-09-13:18:http://example.com/?url=094,3
2019-09-13:18:http://example.com/?url=096,1
2019-09-13:18:http://example.com/?url=097,2
2019-09-13:18:http://example.com/?url=098,5
2019-09-13:18:http://example.com/?url=099,1
2019-09-13:18:http://example.com/?url=100,3
2019-09-13:18:http://example.com/?url=101,1
2019-09-13:18:http://example.com/?url=102,1
2019-09-13:18:http://example.com/?url=103,3
2019-09-13:18:http://example.com/?url=104,4
2019-09-13:18:http://example.com/?url=105,2
2019-09-13:18:http://example.com/?url=106,2
2019-09-13:18:http://example.com/?url=107,3
2019-09-13:18:http://example.com/?url=108,1
2019-09-13:18:http://example.com/?url=109,5
2019-09-13:18:http://example.com/?url=110,4
2019-09-13:18:http://example.com/?url=111,1
2019-09-13:18:http://example.com/?url=112,1
2019-09-13:18:http://example.com/?url=113,4
2019-09-13:18:http://example.com/?url=114,1
2019-09-13:18:http://example.com/?url=115,3
2019-09-13:18:http://example.com/?url=116,2
2019-09-13:18:http://example.com/?url=117,3
2019-09-13:18:http://example.com/?url=118,1
2019-09-13:18:http://example.com/?url=119,3
2019-09-13:18:http://example.com/?url=120,4
2019-09-13:18:http://example.com/?url=121,3
2019-09-13:18:http://example.com/?url=122,1
2019-09-13:18:http://example.com/?url=123,2
2019-09-13:18:http://example.com/?url=125,4
2019-09-13:18:http://example.com/?url=126,3
2019-09-13:18:http://example.com/?url=127,5
2019-09-13:18:http://example.com/?url=128,7
2019-09-13:18:http://example.com/?url=129,2
2019-09-13:18:http://example.com/?url=130,5
2019-09-13:18:http://example.com/?url=131,2
2019-09-13:18:http://example.com/?url=132,6
2019-09-13:18:http://example.com/?url=133,4
2019-09-13:18:http://example.com/?url=134,3
2019-09-13:18:http://example.com/?url=135,1
2019-09-13:18:http://example.com/?url=136,2
2019-09-13:18:http://example.com/?url=137,3
2019-09-13:18:http://example.com/?url=138,1
2019-09-13:18:http://example.com/?url=139,4
2019-09-13:18:http://example.com/?url=140,3
2019-09-13:18:http://example.com/?url=141,1
2019-09-13:18:http://example.com/?url=142,3
2019-09-13:18:http://example.com/?url=143,1
2019-09-13:18:http://example.com/?url=144,1
2019-09-13:18:http://example.com/?url=145,1
2019-09-13:18:http://example.com/?url=146,1
2019-09-13:18:http://example.com/?url=147,2
2019-09-13:18:http://example.com/?url=149,3
2019-09-13:18:http://example.com/?url=151,4
2019-09-13:18:http://example.com/?url=152,2
2019-09-13:18:http://example.com/?url=153,4
2019-09-13:18:http://example.com/?url=154,3
2019-09-13:18:http://example.com/?url=155,3
2019-09-13:18:http://example.com/?url=156,4
2019-09-13:18:http://example.com/?url=157,5
2019-09-13:18:http://example.com/?url=158,2
2019-09-13:18:http://example.com/?url=159,2
2019-09-13:18:http://example.com/?url=160,3
2019-09-13:18:http://example.com/?url=161,4
2019-09-13:18:http://example.com/?url=162,2
2019-09-13:18:http://example.com/?url=163,4
2019-09-13:18:http://example.com/?url=164,3
2019-09-13:18:http://example.com/?url=165,1
2019-09-13:18:http://example.com/?url=167,2
2019-09-13:18:http://example.com/?url=168,3
2019-09-13:18:http://example.com/?url=169,1
2019-09-13:18:http://example.com/?url=170,3
2019-09-13:18:http://example.com/?url=171,3
2019-09-13:18:http://example.com/?url=172,2
2019-09-13:18:http://example.com/?url=174,3
2019-09-13:18:http://example.com/?url=175,3
2019-09-13:18:http://example.com/?url=176,1
2019-09-13:18:http://example.com/?url=177,3
2019-09-13:18:http://example.com/?url=178,2
2019-09-13:18:http://example.com/?url=179,3
2019-09-13:18:http://example.com/?url=180,1
2019-09-13:18:http://example.com/?url=181,2
2019-09-13:18:http://example.com/?url=182,3
2019-09-13:18:http://example.com/?url=183,4
2019-09-13:18:http://example.com/?url=184,3
2019-09-13:18:http://example.com/?url=185,2
2019-09-13:18:http://example.com/?url=186,2
2019-09-13:18:http://example.com/?url=187,1
2019-09-13:18:http://example.com/?url=188,2
2019-09-13:18:http://example.com/?url=189,4
2019-09-13:18:http://example.com/?url=190,2
2019-09-13:18:http://example.com/?url=191,2
2019-09-13:18:http://example.com/?url=193,4
2019-09-13:18:http://example.com/?url=194,1
2019-09-13:18:http://example.com/?url=195,7
2019-09-13:18:http://example.com/?url=196,2
2019-09-13:18:http://example.com/?url=197,2
2019-09-13:18:http://example.com/?url=198,3
2019-09-13:18:http://example.com/?url=199,3
2019-09-13:19:http://example.com/?url=002,4
2019-09-13:19:http://example.com/?url=003,3
2019-09-13:19:http://example.com/?url=004,1
2019-09-13:19:http://example.com/?url=005,2
2019-09-13:19:http://example.com/?url=006,5
2019-09-13:19:http://example.com/?url=007,3
2019-09-13:19:http://example.com/?url=008,2
2019-09-13:19:http://example.com/?url=009,1
2019-09-13:19:http://example.com/?url=010,2
2019-09-13:19:http://example.com/?url=011,11
2019-09-13:19:http://example.com/?url=012,1
2019-09-13:19:http://example.com/?url=013,4
2019-09-13:19:http://example.com/?url=014,3
2019-09-13:19:http://example.com/?url=015,1
2019-09-13:19:http://example.com/?url=016,1
2019-09-13:19:http://example.com/?url=017,1
2019-09-13:19:http://example.com/?url=018,2
2019-09-13:19:http://example.com/?url=019,4
2019-09-13:19:http://example.com/?url=020,4
2019-09-13:19:http://example.com/?url=021,6
2019-09-13:19:http://example.com/?url=022,6
2019-09-13:19:http://example.com/?url=023,3
2019-09-13:19:http://example.com/?url=024,1
2019-09-13:19:http://example.com/?url=025,3
2019-09-13:19:http://example.com/?url=027,3
2019-09-13:19:http://example.com/?url=028,3
2019-09-13:19:http://example.com/?url=029,3
2019-09-13:19:http://example.com/?url=031,3
2019-09-13:19:http://example.com/?url=033,2
2019-09-13:19:http://example.com/?url=034,1
2019-09-13:19:http://example.com/?url=035,2
2019-09-13:19:http://example.com/?url=036,2
2019-09-13:19:http://example.com/?url=038,2
2019-09-13:19:http://example.com/?url=039,2
2019-09-13:19:http://example.com/?url=040,4
2019-09-13:19:http://example.com/?url=041,3
2019-09-13:19:http://example.com/?url=042,3
2019-09-13:19:http://example.com/?url=043,1
2019-09-13:19:http://example.com/?url=044,5
2019-09-13:19:http://example.com/?url=045,5
2019-09-13:19:http://example.com/?url=046,1
2019-09-13:19:http://example.com/?url=047,6
2019-09-13:19:http://example.com/?url=048,3
2019-09-13:19:http://example.com/?url=049,2
2019-09-13:19:http://example.com/?url=050,3
2019-09-13:19:http://example.com/?url=051,2
2019-09-13:19:http://example.com/?url=052,1
2019-09-13:19:http://example.com/?url=053,1
2019-09-13:19:http://example.com/?url=054,2
2019-09-13:19:http://example.com/?url=055,4
2019-09-13:19:http://example.com/?url=056,1
2019-09-13:19:http://example.com/?url=057,3
2019-09-13:19:http://example.com/?url=058,2
2019-09-13:19:http://example.com/?url=059,1
2019-09-13:19:http://example.com/?url=060,4
2019-09-13:19:http://example.com/?url=061,4
2019-09-13:19:http://example.com/?url=062,3
2019-09-13:19:http://example.com/?url=063,1
2019-09-13:19:http://example.com/?url=064,2
2019-09-13:19:http://example.com/?url=065,2
2019-09-13:19:http://example.com/?url=066,1
2019-09-13:19:http://example.com/?url=068,4
2019-09-13:19:http://example.com/?url=069,2
2019-09-13:19:http://example.com/?url=070,2
2019-09-13:19:http://example.com/?url=071,2
2019-09-13:19:http://example.com/?url=072,2
2019-09-13:19:http://example.com/?url=073,3
2019-09-13:19:http://example.com/?url=074,2
2019-09-13:19:http://example.com/?url=075,2
2019-09-13:19:http://example.com/?url=076,5
2019-09-13:19:http://example.com/?url=077,6
2019-09-13:19:http://example.com/?url=078,2
2019-09-13:19:http://example.com/?url=079,1
2019-09-13:19:http://example.com/?url=080,4
2019-09-13:19:http://example.com/?url=081,2
2019-09-13:19:http://example.com/?url=082,2
2019-09-13:19:http://example.com/?url=083,3
2019-09-13:19:http://example.com/?url=084,4
2019-09-13:19:http://example.com/?url=085,5
2019-09-13:19:http://example.com/?url=086,3
2019-09-13:19:http://example.com/?url=087,4
2019-09-13:19:http://example.com/?url=088,5
2019-09-13:19:http://example.com/?url=090,8
2019-09-13:19:http://example.com/?url=091,2
2019-09-13:19:http://example.com/?url=092,3
2019-09-13:19:http://example.com/?url=094,1
2019-09-13:19:http://example.com/?url=095,3
2019-09-13:19:http://example.com/?url=096,10
2019-09-13:19:http://example.com/?url=097,1
2019-09-13:19:http://example.com/?url=098,3
2019-09-13:19:http://example.com/?url=099,7
2019-09-13:19:http://example.com/?url=100,3
2019-09-13:19:http://example.com/?url=101,5
2019-09-13:19:http://example.com/?url=102,3
2019-09-13:19:http://example.com/?url=103,4
2019-09-13:19:http://example.com/?url=104,3
2019-09-13:19:http://example.com/?url=105,1
2019-09-13:19:http://example.com/?url=106,1
2019-09-13:19:http://example.com/?url=107,3
2019-09-13:19:http://example.com/?url=108,5
2019-09-13:19:http://example.com/?url=109,4
2019-09-13:19:http://example.com/?url=110,2
2019-09-13:19:http://example.com/?url=111,3
2019-09-13:19:http://example.com/?url=112,4
2019-09-13:19:http://example.com/?url=113,5
2019-09-13:19:http://example.com/?url=114,3
2019-09-13:19:http://example.com/?url=115,4
2019-09-13:19:http://example.com/?url=116,4
2019-09-13:19:http://example.com/?url=117,5
2019-09-13:19:http://example.com/?url=118,3
2019-09-13:19:http://example.com/?url=119,5
2019-09-13:19:http://example.com/?url=120,1
2019-09-13:19:http://example.com/?url=121,4
2019-09-13:19:http://example.com/?url=122,2
2019-09-13:19:http://example.com/?url=123,2
2019-09-13:19:http://example.com/?url=124,1
2019-09-13:19:http://example.com/?url=125,3
2019-09-13:19:http://example.com/?url=126,3
2019-09-13:19:http://example.com/?url=127,2
2019-09-13:19:http://example.com/?url=128,3
2019-09-13:19:http://example.com/?url=129,1
2019-09-13:19:http://example.com/?url=130,5
2019-09-13:19:http://example.com/?url=131,3
2019-09-13:19:http://example.com/?url=132,2
2019-09-13:19:http://example.com/?url=133,1
2019-09-13:19:http://example.com/?url=134,2
2019-09-13:19:http://example.com/?url=135,4
2019-09-13:19:http://example.com/?url=137,3
2019-09-13:19:http://example.com/?url=138,1
2019-09-13:19:http://example.com/?url=139,1
2019-09-13:19:http://example.com/?url=140,4
2019-09-13:19:http://example.com/?url=141,4
2019-09-13:19:http://example.com/?url=142,3
2019-09-13:19:http://example.com/?url=143,2
2019-09-13:19:http://example.com/?url=144,2
2019-09-13:19:http://example.com/?url=145,3
2019-09-13:19:http://example.com/?url=146,4
2019-09-13:19:http://example.com/?url=147,1
2019-09-13:19:http://example.com/?url=148,3
2019-09-13:19:http://example.com/?url=149,2
2019-09-13:19:http://example.com/?url=150,3
2019-09-13:19:http://example.com/?url=151,1
2019-09-13:19:http://example.com/?url=152,3
2019-09-13:19:http://example.com/?url=153,4
2019-09-13:19:http://example.com/?url=154,2
2019-09-13:19:http://example.com/?url=155,4
2019-09-13:19:http://example.com/?url=156,3
2019-09-13:19:http://example.com/?url=157,3
2019-09-13:19:http://example.com/?url=158,1
2019-09-13:19:http://example.com/?url=160,5
2019-09-13:19:http://example.com/?url=161,6
2019-09-13:19:http://example.com/?url=162,1
2019-09-13:19:http://example.com/?url=163,1
2019-09-13:19:http://example.com/?url=164,1
2019-09-13:19:http://example.com/?url=165,5
2019-09-13:19:http://example.com/?url=166,1
2019-09-13:19:http://example.com/?url=167,3
2019-09-13:19:http://example.com/?url=168,1
2019-09-13:19:http://example.com/?url=169,3
2019-09-13:19:http://example.com/?url=170,2
2019-09-13:19:http://example.com/?url=171,3
2019-09-13:19:http://example.com/?url=172,3
2019-09-13:19:http://example.com/?url=173,6
2019-09-13:19:http://example.com/?url=174,4
2019-09-13:19:http://example.com/?url=176,4
2019-09-13:19:http://example.com/?url=177,4
2019-09-13:19:http://example.com/?url=179,4
2019-09-13:19:http://example.com/?url=180,4
2019-09-13:19:http://example.com/?url=181,6
2019-09-13:19:http://example.com/?url=182,4
2019-09-13:19:http://example.com/?url=183,2
2019-09-13:19:http://example.com/?url=184,3
2019-09-13:19:http://example.com/?url=185,1
2019-09-13:19:http://example.com/?url=186,1
2019-09-13:19:http://example.com/?url=187,1
2019-09-13:19:http://example.com/?url=188,3
2019-09-13:19:http://example.com/?url=189,2
2019-09-13:19:http://example.com/?url=190,3
2019-09-13:19:http://example.com/?url=191,4
2019-09-13:19:http://example.com/?url=192,3
2019-09-13:19:http://example.com/?url=193,4
2019-09-13:19:http://example.com/?url=194,5
2019-09-13:19:http://example.com/?url=195,4
2019-09-13:19:http://example.com/?url=196,6
2019-09-13:19:http://example.com/?url=197,4
2019-09-13:19:http://example.com/?url=198,3
2019-09-13:20:http://example.com/?url=001,3
2019-09-13:20:http://example.com/?url=002,3
2019-09-13:20:http://example.com/?url=003,5
2019-09-13:20:http://example.com/?url=004,3
2019-09-13:20:http://example.com/?url=005,3
2019-09-13:20:http://example.com/?url=007,5
2019-09-13:20:http://example.com/?url=008,1
2019-09-13:20:http://example.com/?url=009,2
2019-09-13:20:http://example.com/?url=010,6
2019-09-13:20:http://example.com/?url=011,4
2019-09-13:20:http://example.com/?url=012,4
2019-09-13:20:http://example.com/?url=013,4
2019-09-13:20:http://example.com/?url=014,1
2019-09-13:20:http://example.com/?url=015,7
2019-09-13:20:http://example.com/?url=016,5
2019-09-13:20:http://example.com/?url=017,2
2019-09-13:20:http://example.com/?url=019,2
2019-09-13:20:http://example.com/?url=020,2
2019-09-13:20:http://example.com/?url=021,2
2019-09-13:20:http://example.com/?url=022,4
2019-09-13:20:http://example.com/?url=023,3
2019-09-13:20:http://example.com/?url=024,4
2019-09-13:20:http://example.com/?url=025,6
2019-09-13:20:http://example.com/?url=027,2
2019-09-13:20:http://example.com/?url=028,4
2019-09-13:20:http://example.com/?url=029,4
2019-09-13:20:http://example.com/?url=030,3
2019-09-13:20:http://example.com/?url=031,3
2019-09-13:20:http://example.com/?url=032,2
2019-09-13:20:http://example.com/?url=033,1
2019-09-13:20:http://example.com/?url=034,5
2019-09-13:20:http://example.com/?url=035,2
2019-09-13:20:http://example.com/?url=037,3
2019-09-13:20:http://example.com/?url=038,1
2019-09-13:20:http://example.com/?url=039,3
2019-09-13:20:http://example.com/?url=040,5
2019-09-13:20:http://example.com/?url=041,3
2019-09-13:20:http://example.com/?url=042,2
2019-09-13:20:http://example.com/?url=043,2
2019-09-13:20:http://example.com/?url=044,3
2019-09-13:20:http://example.com/?url=045,3
2019-09-13:20:http://example.com/?url=047,2
2019-09-13:20:http://example.com/?url=048,5
2019-09-13:20:http://example.com/?url=049,1
2019-09-13:20:http://example.com/?url=050,5
2019-09-13:20:http://example.com/?url=051,2
2019-09-13:20:http://example.com/?url=052,6
2019-09-13:20:http://example.com/?url=053,2
2019-09-13:20:http://example.com/?url=054,4
2019-09-13:20:http://example.com/?url=055,2
2019-09-13:20:http://example.com/?url=056,4
2019-09-13:20:http://example.com/?url=057,3
2019-09-13:20:http://example.com/?url=058,4
2019-09-13:20:http://example.com/?url=059,1
2019-09-13:20:http://example.com/?url=060,4
2019-09-13:20:http://example.com/?url=061,2
2019-09-13:20:http://example.com/?url=062,3
2019-09-13:20:http://example.com/?url=063,1
2019-09-13:20:http://example.com/?url=064,1
2019-09-13:20:http://example.com/?url=065,1
2019-09-13:20:http://example.com/?url=066,1
2019-09-13:20:http://example.com/?url=067,1
2019-09-13:20:http://example.com/?url=068,3
2019-09-13:20:http://example.com/?url=069,1
2019-09-13:20:http://example.com/?url=070,2
2019-09-13:20:http://example.com/?url=071,2
2019-09-13:20:http://example.com/?url=072,2
2019-09-13:20:http://example.com/?url=073,2
2019-09-13:20:http://example.com/?url=074,3
